날짜,요일,시간대,메뉴,카테고리,온도,가격,계절,날씨,특별한날
2024-06-25,화,점심(11-14시),아메리카노,커피,ICED,4500,여름,맑음,-
2024-03-31,일,아침(09-11시),치즈케이크,디저트,-,7000,봄,비,-
2024-11-09,토,아침(09-11시),카푸치노,커피,HOT,5000,가을,맑음,-
2024-03-14,목,오후(14-17시),카페라떼,커피,ICED,5000,봄,맑음,화이트데이
2024-05-05,일,점심(11-14시),마카롱,디저트,-,3500,봄,흐림,-
2024-09-28,토,저녁(17-20시),딸기스무디,논커피,ICED,6500,가을,맑음,-
2024-03-27,수,점심(11-14시),바닐라라떼,커피,ICED,6500,봄,맑음,-
2024-07-16,화,아침(09-11시),카페라떼,커피,ICED,5000,여름,맑음,-
2024-01-03,수,아침(09-11시),바닐라라떼,커피,HOT,5500,겨울,맑음,-
2024-11-08,금,아침(09-11시),딸기스무디,논커피,ICED,7000,가을,맑음,-
2024-01-13,토,저녁(17-20시),크로와상,디저트,-,3800,겨울,맑음,-
2024-05-18,토,점심(11-14시),크로와상,디저트,-,3800,봄,맑음,-
2024-04-17,수,아침(09-11시),딸기스무디,논커피,ICED,6500,봄,흐림,-
2024-03-20,수,오후(14-17시),아메리카노,커피,ICED,4500,봄,맑음,-
2024-03-24,일,아침(09-11시),초콜릿라떼,논커피,HOT,6300,봄,맑음,-
2024-12-27,금,오후(14-17시),크로와상,디저트,-,4800,겨울,맑음,-
2024-03-24,일,점심(11-14시),카푸치노,커피,ICED,5000,봄,맑음,-
2024-04-04,목,오후(14-17시),마카롱,디저트,-,3500,봄,맑음,-
2024-08-28,수,점심(11-14시),아메리카노,커피,ICED,4500,여름,흐림,-
2024-10-15,화,오후(14-17시),카페라떼,커피,HOT,5000,가을,맑음,-
2024-01-05,금,점심(11-14시),아메리카노,커피,ICED,4500,겨울,흐림,-
2024-08-31,토,오후(14-17시),아메리카노,커피,ICED,4500,여름,맑음,-
2024-06-19,수,아침(09-11시),카푸치노,커피,ICED,5000,여름,맑음,-
2024-01-07,일,저녁(17-20시),캐모마일,차,HOT,5000,겨울,흐림,-
2024-08-06,화,저녁(17-20시),아메리카노,커피,ICED,4500,여름,흐림,-
2024-06-06,목,오후(14-17시),딸기스무디,논커피,ICED,6500,여름,맑음,-
2024-10-03,목,저녁(17-20시),아메리카노,커피,ICED,5000,가을,맑음,-
2024-10-10,목,저녁(17-20시),카페라떼,커피,HOT,5500,가을,맑음,-
2024-03-27,수,오후(14-17시),크로와상,디저트,-,3800,봄,맑음,-
2024-01-21,일,오후(14-17시),아메리카노,커피,HOT,4500,겨울,눈,-
2024-11-29,금,아침(09-11시),바닐라라떼,커피,HOT,5500,가을,맑음,-
2024-06-29,토,점심(11-14시),카푸치노,커피,ICED,5000,여름,맑음,-
2024-09-15,일,오후(14-17시),아메리카노,커피,ICED,4500,가을,맑음,-
2024-11-02,토,아침(09-11시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-08-11,일,오후(14-17시),딸기스무디,논커피,ICED,6500,여름,맑음,-
2024-10-12,토,아침(09-11시),얼그레이,차,ICED,4500,가을,흐림,-
2024-01-25,목,저녁(17-20시),아메리카노,커피,HOT,5500,겨울,눈,-
2024-07-13,토,아침(09-11시),아메리카노,커피,HOT,4500,여름,흐림,-
2024-10-06,일,아침(09-11시),바닐라라떼,커피,HOT,5500,가을,맑음,-
2024-09-20,금,오후(14-17시),아메리카노,커피,ICED,5500,가을,흐림,-
2024-06-06,목,점심(11-14시),카페라떼,커피,ICED,5000,여름,맑음,-
2024-01-07,일,점심(11-14시),크로와상,디저트,-,3800,겨울,흐림,-
2024-10-12,토,오후(14-17시),바닐라라떼,커피,HOT,5500,가을,흐림,-
2024-10-05,토,점심(11-14시),아메리카노,커피,ICED,4500,가을,흐림,-
2024-09-09,월,저녁(17-20시),아메리카노,커피,ICED,4500,가을,비,-
2024-02-12,월,오후(14-17시),카페라떼,커피,HOT,5000,겨울,흐림,-
2024-04-21,일,아침(09-11시),카푸치노,커피,ICED,5000,봄,맑음,-
2024-04-07,일,오후(14-17시),아메리카노,커피,HOT,4500,봄,맑음,-
2024-03-04,월,점심(11-14시),카푸치노,커피,ICED,5000,봄,맑음,-
2024-10-04,금,오후(14-17시),크로와상,디저트,-,3800,가을,흐림,-
2024-08-16,금,저녁(17-20시),카라멜마끼아또,커피,ICED,5800,여름,비,-
2024-10-09,수,오후(14-17시),아메리카노,커피,ICED,4500,가을,흐림,-
2024-11-06,수,점심(11-14시),카페라떼,커피,ICED,5000,가을,맑음,-
2024-09-20,금,점심(11-14시),크로와상,디저트,-,3800,가을,흐림,-
2024-10-14,월,점심(11-14시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-06-05,수,점심(11-14시),아메리카노,커피,ICED,4500,여름,비,-
2024-12-08,일,아침(09-11시),아메리카노,커피,ICED,4500,겨울,맑음,-
2024-10-10,목,오후(14-17시),녹차라떼,논커피,ICED,5500,가을,맑음,-
2024-04-17,수,오후(14-17시),크로와상,디저트,-,4300,봄,흐림,-
2024-07-21,일,오후(14-17시),크로와상,디저트,-,3800,여름,맑음,-
2024-12-29,일,점심(11-14시),카푸치노,커피,HOT,5000,겨울,비,-
2024-03-12,화,밤(20-22시),티라미수,디저트,-,6800,봄,맑음,-
2024-12-21,토,점심(11-14시),카푸치노,커피,HOT,5000,겨울,맑음,-
2024-11-03,일,밤(20-22시),마카롱,디저트,-,3500,가을,비,-
2024-02-11,일,아침(09-11시),아메리카노,커피,HOT,4500,겨울,흐림,-
2024-03-06,수,점심(11-14시),카페라떼,커피,ICED,5000,봄,맑음,-
2024-05-18,토,밤(20-22시),캐모마일,차,HOT,4500,봄,맑음,-
2024-09-08,일,점심(11-14시),카페라떼,커피,ICED,5000,가을,맑음,-
2024-03-04,월,밤(20-22시),카라멜마끼아또,커피,HOT,6800,봄,맑음,-
2024-11-26,화,오후(14-17시),티라미수,디저트,-,6800,가을,흐림,-
2024-11-19,화,오후(14-17시),바닐라라떼,커피,ICED,6500,가을,흐림,-
2024-02-18,일,밤(20-22시),녹차라떼,논커피,HOT,6000,겨울,맑음,-
2024-07-13,토,오후(14-17시),초콜릿라떼,논커피,ICED,5800,여름,흐림,-
2024-12-09,월,밤(20-22시),카페라떼,커피,HOT,6000,겨울,눈,-
2024-10-08,화,저녁(17-20시),카라멜마끼아또,커피,ICED,6300,가을,비,-
2024-02-03,토,오후(14-17시),마카롱,디저트,-,3500,겨울,맑음,-
2024-06-15,토,오후(14-17시),카푸치노,커피,ICED,6000,여름,맑음,-
2024-06-09,일,점심(11-14시),아메리카노,커피,HOT,4500,여름,맑음,-
2024-09-28,토,아침(09-11시),바닐라라떼,커피,HOT,5500,가을,맑음,-
2024-05-30,목,오후(14-17시),카라멜마끼아또,커피,HOT,5800,봄,맑음,-
2024-01-16,화,점심(11-14시),카페라떼,커피,ICED,5500,겨울,흐림,-
2024-07-16,화,저녁(17-20시),아메리카노,커피,ICED,5000,여름,맑음,-
2024-05-07,화,밤(20-22시),카페라떼,커피,ICED,5500,봄,비,-
2024-12-28,토,아침(09-11시),아메리카노,커피,HOT,5000,겨울,맑음,-
2024-10-01,화,점심(11-14시),녹차라떼,논커피,ICED,5500,가을,맑음,-
2024-06-15,토,점심(11-14시),아메리카노,커피,ICED,5500,여름,맑음,-
2024-04-13,토,점심(11-14시),초콜릿라떼,논커피,ICED,6800,봄,맑음,-
2024-05-02,목,점심(11-14시),크로와상,디저트,-,3800,봄,맑음,-
2024-12-27,금,아침(09-11시),카라멜마끼아또,커피,HOT,6800,겨울,맑음,-
2024-04-22,월,점심(11-14시),망고스무디,논커피,ICED,6500,봄,흐림,-
2024-03-05,화,아침(09-11시),녹차라떼,논커피,ICED,5500,봄,흐림,-
2024-04-24,수,저녁(17-20시),초콜릿라떼,논커피,ICED,5800,봄,흐림,-
2024-11-09,토,오후(14-17시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-12-25,수,아침(09-11시),아메리카노,커피,HOT,4500,겨울,맑음,크리스마스
2024-05-26,일,저녁(17-20시),아메리카노,커피,ICED,4500,봄,흐림,-
2024-08-30,금,아침(09-11시),카라멜마끼아또,커피,ICED,5800,여름,흐림,-
2024-08-03,토,점심(11-14시),아메리카노,커피,ICED,5000,여름,흐림,-
2024-01-04,목,오후(14-17시),카푸치노,커피,HOT,5000,겨울,눈,-
2024-01-03,수,점심(11-14시),카푸치노,커피,HOT,5000,겨울,맑음,-
2024-11-09,토,오후(14-17시),카라멜마끼아또,커피,HOT,5800,가을,맑음,-
2024-03-10,일,아침(09-11시),바닐라라떼,커피,HOT,5500,봄,맑음,-
2024-02-08,목,저녁(17-20시),크로와상,디저트,-,4300,겨울,맑음,-
2024-03-23,토,점심(11-14시),바닐라라떼,커피,HOT,6000,봄,맑음,-
2024-06-19,수,점심(11-14시),아메리카노,커피,ICED,5000,여름,맑음,-
2024-05-04,토,저녁(17-20시),얼그레이,차,ICED,4500,봄,흐림,-
2024-05-07,화,저녁(17-20시),치즈케이크,디저트,-,7000,봄,비,-
2024-04-19,금,저녁(17-20시),녹차라떼,논커피,HOT,5500,봄,맑음,-
2024-07-05,금,아침(09-11시),초콜릿라떼,논커피,ICED,5800,여름,흐림,-
2024-09-26,목,밤(20-22시),아메리카노,커피,ICED,4500,가을,맑음,-
2024-12-15,일,점심(11-14시),카페라떼,커피,HOT,5500,겨울,흐림,-
2024-12-10,화,오후(14-17시),초콜릿라떼,논커피,HOT,5800,겨울,비,-
2024-03-23,토,저녁(17-20시),망고스무디,논커피,ICED,6500,봄,맑음,-
2024-01-01,월,오후(14-17시),크로와상,디저트,-,3800,겨울,맑음,새해
2024-01-01,월,아침(09-11시),카페라떼,커피,HOT,5000,겨울,맑음,새해
2024-05-14,화,점심(11-14시),바닐라라떼,커피,ICED,5500,봄,맑음,-
2024-12-06,금,점심(11-14시),바닐라라떼,커피,HOT,5500,겨울,맑음,-
2024-01-13,토,저녁(17-20시),초콜릿라떼,논커피,HOT,5800,겨울,맑음,-
2024-03-30,토,점심(11-14시),치즈케이크,디저트,-,7000,봄,흐림,-
2024-11-30,토,저녁(17-20시),아메리카노,커피,HOT,4500,가을,흐림,-
2024-01-26,금,오후(14-17시),카페라떼,커피,HOT,5000,겨울,맑음,-
2024-06-02,일,저녁(17-20시),카푸치노,커피,ICED,6000,여름,맑음,-
2024-08-17,토,오후(14-17시),치즈케이크,디저트,-,6500,여름,흐림,-
2024-01-28,일,점심(11-14시),아메리카노,커피,ICED,4500,겨울,눈,-
2024-08-26,월,저녁(17-20시),카페라떼,커피,ICED,5000,여름,비,-
2024-01-08,월,밤(20-22시),카푸치노,커피,HOT,5500,겨울,흐림,-
2024-09-22,일,점심(11-14시),바닐라라떼,커피,HOT,5500,가을,비,-
2024-10-24,목,저녁(17-20시),아메리카노,커피,ICED,4500,가을,맑음,-
2024-02-27,화,아침(09-11시),카페라떼,커피,HOT,5000,겨울,맑음,-
2024-12-25,수,밤(20-22시),카라멜마끼아또,커피,HOT,5800,겨울,맑음,크리스마스
2024-04-14,일,점심(11-14시),카페라떼,커피,ICED,5500,봄,맑음,-
2024-12-07,토,점심(11-14시),카푸치노,커피,ICED,5500,겨울,비,-
2024-03-10,일,오후(14-17시),아메리카노,커피,ICED,4500,봄,맑음,-
2024-07-06,토,오후(14-17시),치즈케이크,디저트,-,6500,여름,맑음,-
2024-07-24,수,밤(20-22시),망고스무디,논커피,ICED,7000,여름,흐림,-
2024-01-15,월,점심(11-14시),카페라떼,커피,HOT,5500,겨울,맑음,-
2024-01-28,일,아침(09-11시),카푸치노,커피,HOT,5000,겨울,눈,-
2024-01-19,금,오후(14-17시),아메리카노,커피,HOT,4500,겨울,맑음,-
2024-09-20,금,밤(20-22시),카페라떼,커피,ICED,5000,가을,흐림,-
2024-05-21,화,오후(14-17시),카페라떼,커피,HOT,5000,봄,맑음,-
2024-01-06,토,점심(11-14시),카라멜마끼아또,커피,HOT,6300,겨울,흐림,-
2024-06-09,일,오후(14-17시),망고스무디,논커피,ICED,6500,여름,맑음,-
2024-08-06,화,아침(09-11시),카페라떼,커피,ICED,5000,여름,흐림,-
2024-12-21,토,점심(11-14시),아메리카노,커피,HOT,4500,겨울,맑음,-
2024-07-12,금,저녁(17-20시),카페라떼,커피,HOT,5000,여름,맑음,-
2024-02-17,토,아침(09-11시),카페라떼,커피,HOT,5500,겨울,흐림,-
2024-05-19,일,저녁(17-20시),카페라떼,커피,HOT,5000,봄,맑음,-
2024-04-28,일,아침(09-11시),카페라떼,커피,HOT,5500,봄,흐림,-
2024-07-09,화,저녁(17-20시),딸기스무디,논커피,ICED,6500,여름,맑음,-
2024-06-21,금,저녁(17-20시),망고스무디,논커피,ICED,6500,여름,흐림,-
2024-01-03,수,저녁(17-20시),망고스무디,논커피,ICED,6500,겨울,맑음,-
2024-12-04,수,오후(14-17시),카푸치노,커피,HOT,5000,겨울,맑음,-
2024-12-06,금,점심(11-14시),아메리카노,커피,ICED,4500,겨울,맑음,-
2024-11-17,일,아침(09-11시),바닐라라떼,커피,HOT,5500,가을,흐림,-
2024-03-09,토,오후(14-17시),초콜릿라떼,논커피,ICED,5800,봄,맑음,-
2024-11-10,일,점심(11-14시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-09-15,일,점심(11-14시),카라멜마끼아또,커피,ICED,6800,가을,맑음,-
2024-03-01,금,점심(11-14시),카라멜마끼아또,커피,ICED,6800,봄,흐림,-
2024-11-05,화,점심(11-14시),카페라떼,커피,HOT,6000,가을,맑음,-
2024-06-04,화,오후(14-17시),크로와상,디저트,-,4300,여름,맑음,-
2024-12-07,토,저녁(17-20시),아메리카노,커피,HOT,4500,겨울,비,-
2024-03-15,금,저녁(17-20시),아메리카노,커피,HOT,4500,봄,흐림,-
2024-02-12,월,아침(09-11시),바닐라라떼,커피,HOT,5500,겨울,흐림,-
2024-09-16,월,오후(14-17시),카페라떼,커피,HOT,5000,가을,맑음,-
2024-05-17,금,점심(11-14시),아메리카노,커피,ICED,5500,봄,맑음,-
2024-05-04,토,점심(11-14시),아메리카노,커피,ICED,4500,봄,흐림,-
2024-09-30,월,점심(11-14시),바닐라라떼,커피,HOT,5500,가을,흐림,-
2024-09-22,일,점심(11-14시),얼그레이,차,ICED,4500,가을,비,-
2024-11-16,토,점심(11-14시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-12-17,화,저녁(17-20시),아메리카노,커피,HOT,4500,겨울,맑음,-
2024-12-27,금,아침(09-11시),아메리카노,커피,ICED,5000,겨울,맑음,-
2024-12-19,목,저녁(17-20시),얼그레이,차,HOT,4500,겨울,흐림,-
2024-02-01,목,밤(20-22시),초콜릿라떼,논커피,ICED,5800,겨울,흐림,-
2024-03-28,목,밤(20-22시),크로와상,디저트,-,4300,봄,맑음,-
2024-11-24,일,오후(14-17시),녹차라떼,논커피,HOT,5500,가을,맑음,-
2024-06-15,토,아침(09-11시),카페라떼,커피,ICED,5000,여름,맑음,-
2024-02-22,목,점심(11-14시),크로와상,디저트,-,3800,겨울,흐림,-
2024-08-17,토,아침(09-11시),딸기스무디,논커피,ICED,6500,여름,흐림,-
2024-07-26,금,오후(14-17시),아메리카노,커피,ICED,4500,여름,비,-
2024-04-07,일,점심(11-14시),카라멜마끼아또,커피,HOT,5800,봄,맑음,-
2024-08-08,목,점심(11-14시),바닐라라떼,커피,ICED,5500,여름,비,-
2024-10-14,월,점심(11-14시),아메리카노,커피,HOT,4500,가을,맑음,-
2024-10-19,토,점심(11-14시),캐모마일,차,HOT,4500,가을,흐림,-
2024-01-06,토,저녁(17-20시),카페라떼,커피,HOT,5500,겨울,흐림,-
2024-12-25,수,점심(11-14시),아메리카노,커피,HOT,4500,겨울,맑음,크리스마스
2024-07-31,수,오후(14-17시),크로와상,디저트,-,3800,여름,흐림,-
2024-10-05,토,저녁(17-20시),얼그레이,차,HOT,4500,가을,흐림,-
2024-12-25,수,아침(09-11시),아메리카노,커피,HOT,5000,겨울,맑음,크리스마스
2024-09-30,월,아침(09-11시),카페라떼,커피,ICED,5000,가을,흐림,-
2024-11-18,월,오후(14-17시),녹차라떼,논커피,HOT,5500,가을,맑음,-
2024-05-28,화,저녁(17-20시),아메리카노,커피,HOT,4500,봄,맑음,-
2024-06-23,일,오후(14-17시),아메리카노,커피,ICED,4500,여름,흐림,-
2024-05-28,화,오후(14-17시),카페라떼,커피,HOT,5500,봄,맑음,-
2024-12-01,일,저녁(17-20시),카푸치노,커피,HOT,5000,겨울,눈,-
2024-06-04,화,저녁(17-20시),크로와상,디저트,-,3800,여름,맑음,-
2024-12-09,월,아침(09-11시),카푸치노,커피,HOT,5000,겨울,눈,-
2024-04-08,월,점심(11-14시),아메리카노,커피,ICED,4500,봄,흐림,-
2024-01-31,수,오후(14-17시),아메리카노,커피,HOT,5000,겨울,비,-
2024-02-11,일,저녁(17-20시),카푸치노,커피,HOT,5000,겨울,흐림,-
2024-09-30,월,저녁(17-20시),카푸치노,커피,HOT,5000,가을,흐림,-
2024-11-02,토,밤(20-22시),바닐라라떼,커피,ICED,6000,가을,맑음,-
2024-08-04,일,오후(14-17시),치즈케이크,디저트,-,6500,여름,맑음,-
2024-07-01,월,점심(11-14시),바닐라라떼,커피,ICED,5500,여름,맑음,-
2024-09-23,월,밤(20-22시),녹차라떼,논커피,ICED,5500,가을,맑음,-
2024-01-21,일,점심(11-14시),아메리카노,커피,HOT,5000,겨울,눈,-
2024-06-13,목,점심(11-14시),망고스무디,논커피,ICED,7000,여름,흐림,-
2024-10-13,일,점심(11-14시),바닐라라떼,커피,HOT,5500,가을,흐림,-
2024-09-06,금,점심(11-14시),티라미수,디저트,-,7800,가을,맑음,-
2024-08-05,월,아침(09-11시),딸기스무디,논커피,ICED,7000,여름,흐림,-
2024-06-03,월,아침(09-11시),아메리카노,커피,ICED,4500,여름,흐림,-
2024-06-19,수,오후(14-17시),카페라떼,커피,HOT,5000,여름,맑음,-
2024-06-15,토,점심(11-14시),치즈케이크,디저트,-,6500,여름,맑음,-
2024-10-16,수,저녁(17-20시),초콜릿라떼,논커피,HOT,5800,가을,비,-
2024-08-25,일,저녁(17-20시),망고스무디,논커피,ICED,7000,여름,맑음,-
2024-04-02,화,점심(11-14시),카페라떼,커피,ICED,5000,봄,맑음,-
2024-08-01,목,오후(14-17시),카푸치노,커피,ICED,5000,여름,맑음,-
2024-02-25,일,오후(14-17시),카라멜마끼아또,커피,ICED,6300,겨울,맑음,-
2024-08-19,월,오후(14-17시),녹차라떼,논커피,ICED,5500,여름,비,-
2024-03-16,토,저녁(17-20시),카푸치노,커피,HOT,5000,봄,비,-
2024-10-16,수,아침(09-11시),카페라떼,커피,ICED,5000,가을,비,-
2024-06-22,토,오후(14-17시),바닐라라떼,커피,ICED,6500,여름,맑음,-
2024-07-28,일,밤(20-22시),망고스무디,논커피,ICED,6500,여름,흐림,-
2024-10-31,목,점심(11-14시),카페라떼,커피,ICED,6000,가을,흐림,-
2024-02-17,토,오후(14-17시),캐모마일,차,HOT,4500,겨울,흐림,-
2024-05-22,수,오후(14-17시),바닐라라떼,커피,ICED,5500,봄,맑음,-
2024-02-11,일,아침(09-11시),아메리카노,커피,HOT,5000,겨울,흐림,-
2024-07-10,수,저녁(17-20시),아메리카노,커피,ICED,4500,여름,맑음,-
2024-12-26,목,오후(14-17시),마카롱,디저트,-,4500,겨울,눈,-
2024-07-27,토,저녁(17-20시),마카롱,디저트,-,4000,여름,맑음,-
2024-05-21,화,점심(11-14시),얼그레이,차,HOT,4500,봄,맑음,-
2024-02-02,금,점심(11-14시),카페라떼,커피,ICED,5000,겨울,맑음,-
2024-06-03,월,저녁(17-20시),초콜릿라떼,논커피,ICED,5800,여름,흐림,-
2024-09-01,일,저녁(17-20시),카라멜마끼아또,커피,HOT,6300,가을,흐림,-
2024-08-29,목,저녁(17-20시),카페라떼,커피,HOT,5000,여름,비,-
2024-10-21,월,점심(11-14시),아메리카노,커피,HOT,5500,가을,맑음,-
2024-10-18,금,점심(11-14시),아메리카노,커피,ICED,4500,가을,맑음,-
2024-06-26,수,밤(20-22시),카페라떼,커피,ICED,5000,여름,맑음,-
2024-04-20,토,저녁(17-20시),아메리카노,커피,HOT,4500,봄,맑음,-
2024-06-14,금,저녁(17-20시),망고스무디,논커피,ICED,6500,여름,흐림,-
2024-12-25,수,밤(20-22시),카푸치노,커피,HOT,5000,겨울,맑음,크리스마스
2024-06-29,토,저녁(17-20시),카푸치노,커피,ICED,5000,여름,맑음,-
2024-05-31,금,점심(11-14시),카라멜마끼아또,커피,ICED,6800,봄,흐림,-
2024-05-20,월,오후(14-17시),바닐라라떼,커피,ICED,6500,봄,맑음,-
2024-06-02,일,오후(14-17시),카페라떼,커피,HOT,5000,여름,맑음,-
2024-03-27,수,점심(11-14시),카푸치노,커피,ICED,5000,봄,맑음,-
2024-08-29,목,저녁(17-20시),카페라떼,커피,ICED,5000,여름,비,-
2024-03-13,수,점심(11-14시),바닐라라떼,커피,ICED,5500,봄,흐림,-
2024-10-10,목,오후(14-17시),바닐라라떼,커피,HOT,5500,가을,맑음,-
